seed,d,op_set,n_ops,eff_ops,noise,truth,selection,mse_test,nmse_test,recovered,model,complexity,cv_score,time_s
20290923,1,full,6,8,0.1,(((x0 - sqrt(x0)))^2 - (exp(x0) * -1.54)),train-MSE,2693.4338488163803,0.0022252302882233865,False,1.76*exp((x0 - (cos(((0.678 / log(x0)) + 1.42)) * -1.1))) + -1.04 + -1.69*x0 + 1.92*x0^2,9,,82.00518298149109
20290924,1,full,6,2,0.1,log(((exp((1.02 - -2.93)) * (x0 - x0)) + x0)),extrap-CV,0.0017581686104750378,0.1043347314223748,False,0.988*log(x0) + -0.00191 + -0.00472*x0 + 0.00103*x0^2,3,-4.518621882146057,85.86614799499512
20290924,1,full,6,2,0.1,log(((exp((1.02 - -2.93)) * (x0 - x0)) + x0)),interior-CV,0.0017581686104750378,0.1043347314223748,False,0.988*log(x0) + -0.00191 + -0.00472*x0 + 0.00103*x0^2,3,-4.824116069315106,85.86614799499512
20290924,1,full,6,2,0.1,log(((exp((1.02 - -2.93)) * (x0 - x0)) + x0)),train-MSE,0.001516265080768957,0.08997948719173807,False,0.987*((-0.000707 / sin((-2.26 / (sqrt(x0) + -1.08)))) + log(x0)) + 0.00132 + -0.00485*x0 + 0.000846*x0^2,9,,85.86614799499512
20290925,1,full,6,7,0.1,sqrt(log(cos((((x0 + -1.06) - x0) - x0)))),extrap-CV,0.0005953898980651472,0.0024734920498178793,False,0.984*sqrt(log((sin((x0 + 0.509)) - (cos(x0) * 0.976)))) + 0.0034 + 0.00118*x0 + -0.000311*x0^2,9,-6.31494163776218,66.0955080986023
20290925,1,full,6,7,0.1,sqrt(log(cos((((x0 + -1.06) - x0) - x0)))),interior-CV,0.0005953898980651472,0.0024734920498178793,False,0.984*sqrt(log((sin((x0 + 0.509)) - (cos(x0) * 0.976)))) + 0.0034 + 0.00118*x0 + -0.000311*x0^2,9,-6.2130538091472,66.0955080986023
20290925,1,full,6,7,0.1,sqrt(log(cos((((x0 + -1.06) - x0) - x0)))),train-MSE,0.0005953898980651472,0.0024734920498178793,False,0.984*sqrt(log((sin((x0 + 0.509)) - (cos(x0) * 0.976)))) + 0.0034 + 0.00118*x0 + -0.000311*x0^2,9,,66.0955080986023
20290926,1,full,6,5,0.1,(((-1.3 * sin(-1.21)) + (log(x0) * x0)))^2,extrap-CV,26.158200837478546,0.0055698919313709105,False,2.69*sqrt(((((x0)^2 + x0))^2 * x0)) + 2.06 + -2.09*x0 + -3.46*x0^2,7,2.2069711122183326,83.49721908569336
20290926,1,full,6,5,0.1,(((-1.3 * sin(-1.21)) + (log(x0) * x0)))^2,interior-CV,18.422915116543507,0.003922809787167994,False,2.75*(((x0)^2 + x0) * sqrt(x0)) + 2.32 + -2.2*x0 + -3.59*x0^2,6,1.4702267283108315,83.49721908569336
20290926,1,full,6,5,0.1,(((-1.3 * sin(-1.21)) + (log(x0) * x0)))^2,train-MSE,401.64742858312945,0.08552318967273016,False,-5*(0.00899 - (((x0)^2 + x0) * log(sqrt((x0 + 0.168))))) + 2.19 + -0.521*x0 + -1.55*x0^2,9,,83.49721908569336
20290927,1,full,6,3,0.1,((log((x0 / -1.59)) * (x0 / x0)) - sin(0.42)),extrap-CV,0.006138943570218756,0.36708891630091023,False,1.02*log(x0) + -0.874 + 0.000222*x0 + -0.0025*x0^2,3,-4.742540931343763,93.00684595108032
20290927,1,full,6,3,0.1,((log((x0 / -1.59)) * (x0 / x0)) - sin(0.42)),interior-CV,0.006138943570218756,0.36708891630091023,False,1.02*log(x0) + -0.874 + 0.000222*x0 + -0.0025*x0^2,3,-4.89150571959203,93.00684595108032
20290927,1,full,6,3,0.1,((log((x0 / -1.59)) * (x0 / x0)) - sin(0.42)),train-MSE,0.004444522480160526,0.26576803028978213,False,1.01*(log(x0) - (0.00506 / (0.553 - sqrt(sqrt((x0 + -2.57)))))) + -0.888 + -0.00187*x0 + -0.0018*x0^2,9,,93.00684595108032
20290928,1,full,6,4,0.1,sin(sin((x0 - (((x0 / x0) / x0) + x0)))),extrap-CV,0.00023874819218569336,0.009885290961340899,False,-0.993*sin(sin((x0 / (x0)^2))) + 0.00435 + -0.000655*x0 + -0.000433*x0^2,6,-5.797481404831299,63.65427374839783
20290928,1,full,6,4,0.1,sin(sin((x0 - (((x0 / x0) / x0) + x0)))),interior-CV,0.00023874819218569336,0.009885290961340899,False,-0.993*sin(sin((x0 / (x0)^2))) + 0.00435 + -0.000655*x0 + -0.000433*x0^2,6,-6.130474604121239,63.65427374839783
20290928,1,full,6,4,0.1,sin(sin((x0 - (((x0 / x0) / x0) + x0)))),train-MSE,0.0002825631508897083,0.011699435023681898,False,0.000498*((sin(sin(((x0 / (x0)^2) * 1))) + -999))^2 + -497 + -0.000455*x0 + -0.000478*x0^2,9,,63.65427374839783
20290929,1,full,6,4,0.1,((sqrt(x0) - log(-2.4)) - log((-2.78)^2)),extrap-CV,0.0011257326333680285,0.04014858530432014,False,0.995*sqrt(x0) + -2.91 + -0.0017*x0 + -0.00077*x0^2,3,-5.398495626145246,57.118125915527344
20290929,1,full,6,4,0.1,((sqrt(x0) - log(-2.4)) - log((-2.78)^2)),interior-CV,0.0011257326333680285,0.04014858530432014,False,0.995*sqrt(x0) + -2.91 + -0.0017*x0 + -0.00077*x0^2,3,-5.800734741322494,57.118125915527344
20290929,1,full,6,4,0.1,((sqrt(x0) - log(-2.4)) - log((-2.78)^2)),train-MSE,0.0013445299882754703,0.04795186292769272,False,307*log(((((x0)^2 / x0) + sqrt(x0)) + 308)) + -1.76e+03 + -0.993*x0 + 0.00101*x0^2,8,,57.118125915527344
20290930,1,full,6,6,0.1,(cos(((x0 - sin(x0)) + x0)) + (x0)^2),extrap-CV,2.5789066685640005,0.02157698740630043,False,-2.13*sqrt(sin(x0)) + 1.9 + 0.0706*x0 + 0.97*x0^2,4,1.4332694612378505,52.022531032562256
20290930,1,full,6,6,0.1,(cos(((x0 - sin(x0)) + x0)) + (x0)^2),interior-CV,0.6673074514368003,0.005583173928430574,False,-1.6*sqrt((sin(x0) * x0)) + 1.45 + 0.0644*x0 + 1.05*x0^2,5,-0.5729027162393587,52.022531032562256
20290930,1,full,6,6,0.1,(cos(((x0 - sin(x0)) + x0)) + (x0)^2),train-MSE,2.282025835186521,0.019093068898879312,False,-1.98*sqrt((0.964 - cos((-0.167 - (sin(sin(x0)) * x0))))) + 1.36 + 0.0544*x0 + 1.03*x0^2,9,,52.022531032562256
20290931,1,full,6,4,0.1,(-1.55 * ((sin(x0) / (x0 - 1.9)) * (1.64 + -2.75))),extrap-CV,1.1584852270210981,26.995689301630367,False,0.981*(x0 / sin(log((x0 - (sqrt(sin(x0)) * 0.925))))) + -0.181 + -1.03*x0 + -0.0105*x0^2,9,2.5445415240224363,48.08867383003235
20290931,1,full,6,4,0.1,(-1.55 * ((sin(x0) / (x0 - 1.9)) * (1.64 + -2.75))),interior-CV,4.26569650484379,99.40171425053171,False,0.982*(x0 / log((x0 - (sqrt(sin(x0)) * 0.925)))) + -0.243 + -0.773*x0 + -0.0238*x0^2,8,3.559000992918829,48.08867383003235
20290931,1,full,6,4,0.1,(-1.55 * ((sin(x0) / (x0 - 1.9)) * (1.64 + -2.75))),train-MSE,1.1584852270210981,26.995689301630367,False,0.981*(x0 / sin(log((x0 - (sqrt(sin(x0)) * 0.925))))) + -0.181 + -1.03*x0 + -0.0105*x0^2,9,,48.08867383003235
20290932,1,full,6,8,0.1,((((1.55 + x0) * x0) / -0.84) / (log(x0) - -2.03)),extrap-CV,2.240821237206655,0.11422427654926821,False,-0.773*(x0 / sqrt(x0)) + -0.41 + -0.156*x0 + -0.324*x0^2,4,-1.6701025342934863,64.78889417648315
20290932,1,full,6,8,0.1,((((1.55 + x0) * x0) / -0.84) / (log(x0) - -2.03)),interior-CV,0.6924023508401347,0.03529471976279433,False,-1.77*sqrt(exp((x0 / sqrt(x0)))) + 1.54 + -0.0261*x0 + -0.277*x0^2,6,-2.3867861138811874,64.78889417648315
20290932,1,full,6,8,0.1,((((1.55 + x0) * x0) / -0.84) / (log(x0) - -2.03)),train-MSE,0.25912277363782,0.013208599983243622,False,2.98*sin(sin((1.15 - (x0 / ((sqrt(x0) + -0.293) * 1.91))))) + -2.2 + -0.281*x0 + -0.266*x0^2,9,,64.78889417648315
20290933,1,full,6,6,0.1,(((sin(x0) / (0.43 + x0)) * x0) / exp(x0)),extrap-CV,943.6551843343627,0.0018282038346804452,False,1.1*(sin(x0) / exp(x0)) + -1.18 + 0.251*x0 + 0.071*x0^2,5,4.2200837281045995,62.213046073913574
20290933,1,full,6,6,0.1,(((sin(x0) / (0.43 + x0)) * x0) / exp(x0)),interior-CV,943.6551843343627,0.0018282038346804452,False,1.1*(sin(x0) / exp(x0)) + -1.18 + 0.251*x0 + 0.071*x0^2,5,2.593098918384911,62.213046073913574
20290933,1,full,6,6,0.1,(((sin(x0) / (0.43 + x0)) * x0) / exp(x0)),train-MSE,2877.545775060823,0.005574854361813888,False,1.31*((0.0484 / (0.859 - x0)) + (sin(sin(x0)) / exp(x0))) + -0.907 + 0.388*x0 + 0.0189*x0^2,9,,62.213046073913574
20290934,1,full,6,5,0.1,(sin(sin(cos((log(-1.81) * x0)))) / x0),extrap-CV,0.10062814614217512,10.102642653965804,False,0.743*(sqrt((x0 - exp(x0))) / x0) + -0.0369 + -0.26*x0 + -0.0282*x0^2,6,-2.1309253604265375,60.70360207557678
20290934,1,full,6,5,0.1,(sin(sin(cos((log(-1.81) * x0)))) / x0),interior-CV,0.1687951601720729,16.946324167872753,False,0.744*(x0 / (x0)^2) + -0.0127 + -0.0909*x0 + 0.000522*x0^2,4,-2.113440629379472,60.70360207557678
20290934,1,full,6,5,0.1,(sin(sin(cos((log(-1.81) * x0)))) / x0),train-MSE,0.13882905938737028,13.937853679577707,False,0.91*((sqrt(sin(((x0 * 1.07) - exp(x0)))) + -0.102) / x0) + 0.00485 + -0.0814*x0 + -0.000234*x0^2,9,,60.70360207557678
20290935,1,full,6,6,0.1,(x0 - log(cos((x0 + ((x0 * x0))^2)))),extrap-CV,1.5288604990905255,0.03566576152207855,False,0.681*sqrt(x0) + -0.105 + 1.02*x0 + -0.0414*x0^2,3,-0.05112790479467422,68.43698024749756
20290935,1,full,6,6,0.1,(x0 - log(cos((x0 + ((x0 * x0))^2)))),interior-CV,0.8593889328946441,0.020048108217569353,False,0.507*x0 + 0.598 + 0.507*x0 + -0.0014*x0^2,2,-0.3178383208098507,68.43698024749756
20290935,1,full,6,6,0.1,(x0 - log(cos((x0 + ((x0 * x0))^2)))),train-MSE,3907225375096330.5,91149041082621.6,False,2.37e-06*exp(((0.817 / cos(x0)) / ((0.945 - x0) * sin(x0)))) + 0.434 + 1.03*x0 + 0.00668*x0^2,9,,68.43698024749756
20290936,1,full,6,11,0.1,((x0 + 1.66) - (sqrt(x0) / (-1.47 - (x0 / -1.73)))),extrap-CV,1.0930098095858995,0.03310121721062333,False,-0.758*(x0 / log((x0 - (sqrt(x0) * 0.968)))) + 1.54 + 1.47*x0 + 0.00318*x0^2,7,1.6905988948221045,46.59433317184448
20290936,1,full,6,11,0.1,((x0 + 1.66) - (sqrt(x0) / (-1.47 - (x0 / -1.73)))),interior-CV,1.0930098095858995,0.03310121721062333,False,-0.758*(x0 / log((x0 - (sqrt(x0) * 0.968)))) + 1.54 + 1.47*x0 + 0.00318*x0^2,7,1.9868049496165165,46.59433317184448
20290936,1,full,6,11,0.1,((x0 + 1.66) - (sqrt(x0) / (-1.47 - (x0 / -1.73)))),train-MSE,1.0930098095858995,0.03310121721062333,False,-0.758*(x0 / log((x0 - (sqrt(x0) * 0.968)))) + 1.54 + 1.47*x0 + 0.00318*x0^2,7,,46.59433317184448
20290937,1,full,6,8,0.1,(sin(exp(sqrt((cos(x0) - 2.68)))) + x0),extrap-CV,0.1997586917493061,0.0045922101647190156,False,-0.636*(cos(x0) + (sin(x0))^2) + -0.115 + 1.02*x0 + -0.0078*x0^2,6,0.16191404067404314,67.49758887290955
20290937,1,full,6,8,0.1,(sin(exp(sqrt((cos(x0) - 2.68)))) + x0),interior-CV,0.19095067778931762,0.004389724601343341,False,-0.725*cos((x0 - sin(x0))) + -0.118 + 1.02*x0 + -0.00719*x0^2,5,-2.55910475580821,67.49758887290955
20290937,1,full,6,8,0.1,(sin(exp(sqrt((cos(x0) - 2.68)))) + x0),train-MSE,16.52961960684638,0.37999591663706606,False,1.82*cos(((0.0505 - x0) * sin(sin((1.03 - log(x0)))))) + -2.39 + 1.01*x0 + 0.116*x0^2,9,,67.49758887290955
20290938,1,full,6,3,0.1,(exp(sin(log(2.06))) / (1.59 + (x0 / 2.35))),extrap-CV,230.28480653648762,161.86267989305435,False,0.433*x0 + 2.03 + 0.433*x0 + -0.385*x0^2,2,6.151902024627018,77.00986409187317
20290938,1,full,6,3,0.1,(exp(sin(log(2.06))) / (1.59 + (x0 / 2.35))),interior-CV,1.0272288653257164,0.7220190489587385,False,-0.0281*((x0 / (exp(x0) + -0.0238)) + sin(x0)) + 1.1 + -0.356*x0 + 0.04*x0^2,7,0.8762161020148684,77.00986409187317
20290938,1,full,6,3,0.1,(exp(sin(log(2.06))) / (1.59 + (x0 / 2.35))),train-MSE,1.278363700934863,0.8985368058944632,False,0.0793*((x0 / (exp((8.04 / x0)) + -0.116)) + sin(x0)) + 0.873 + -0.0481*x0 + -0.0265*x0^2,8,,77.00986409187317
20290939,1,full,6,6,0.1,(sqrt((x0 / (-1.05 - -1.99))) - exp((x0 / x0))),extrap-CV,0.0010601766687198771,0.03378205377053873,False,1.04*((-0.00138 / (0.758 - sqrt(sqrt((-2.41 - x0))))) + sqrt(x0)) + -2.72 + 0.00194*x0 + -0.00103*x0^2,9,-5.931570099716161,75.6844642162323
20290939,1,full,6,6,0.1,(sqrt((x0 / (-1.05 - -1.99))) - exp((x0 / x0))),interior-CV,0.001603582917077609,0.05109745000863313,False,1.05*sqrt(x0) + -2.73 + 0.000869*x0 + -0.00163*x0^2,3,-6.1821403708049045,75.6844642162323
20290939,1,full,6,6,0.1,(sqrt((x0 / (-1.05 - -1.99))) - exp((x0 / x0))),train-MSE,0.0010601766687198771,0.03378205377053873,False,1.04*((-0.00138 / (0.758 - sqrt(sqrt((-2.41 - x0))))) + sqrt(x0)) + -2.72 + 0.00194*x0 + -0.00103*x0^2,9,,75.6844642162323
20290940,1,full,6,5,0.1,(sqrt(2.74) - (x0 * sin((1.43 * sin(x0))))),extrap-CV,0.09225533855508125,0.0039813321850293215,False,-1.37*(sin(sin(sin(x0))) * x0) + 1.7 + -0.00616*x0 + -0.00666*x0^2,6,-1.9425371420343756,85.68454194068909
20290940,1,full,6,5,0.1,(sqrt(2.74) - (x0 * sin((1.43 * sin(x0))))),interior-CV,0.09225533855508125,0.0039813321850293215,False,-1.37*(sin(sin(sin(x0))) * x0) + 1.7 + -0.00616*x0 + -0.00666*x0^2,6,-2.9398697870781825,85.68454194068909
20290940,1,full,6,5,0.1,(sqrt(2.74) - (x0 * sin((1.43 * sin(x0))))),train-MSE,0.039599721585971415,0.001708948756112334,False,-2.32*(x0 / exp(exp(((-0.0739 - sin((x0 * 0.997))) * 1.73)))) + 1.66 + 0.966*x0 + 0.000572*x0^2,9,,85.68454194068909
20290941,1,full,6,3,0.1,cos((((x0 / (x0 + (x0 * x0))) / -0.33) * -1.15)),extrap-CV,1.722938583166189,381.6925948112081,False,0.583*sin((sin((x0 / log(x0))) * 3.13)) + -0.227 + -0.0365*x0 + 0.0454*x0^2,7,-2.6655281940099766,100.52397274971008
20290941,1,full,6,3,0.1,cos((((x0 / (x0 + (x0 * x0))) / -0.33) * -1.15)),interior-CV,0.04229420318887285,9.369680566887748,False,0.195*log(((-1.98 - ((-1.12 - x0) / sin(cos(x0)))) * x0)) + -0.118 + 0.0122*x0 + -0.00109*x0^2,9,-2.473411257073906,100.52397274971008
20290941,1,full,6,3,0.1,cos((((x0 / (x0 + (x0 * x0))) / -0.33) * -1.15)),train-MSE,0.04229420318887285,9.369680566887748,False,0.195*log(((-1.98 - ((-1.12 - x0) / sin(cos(x0)))) * x0)) + -0.118 + 0.0122*x0 + -0.00109*x0^2,9,,100.52397274971008
20290942,1,full,6,6,0.1,(exp((x0 - (cos(cos(x0)))^2)) * x0),extrap-CV,877038.3900184431,0.14574767239482472,False,5.55*exp((x0 - cos(cos(x0)))) + -3.89 + -3.01*x0 + -0.476*x0^2,6,5.4780250606671546,95.4224739074707
20290942,1,full,6,6,0.1,(exp((x0 - (cos(cos(x0)))^2)) * x0),interior-CV,877038.3900184431,0.14574767239482472,False,5.55*exp((x0 - cos(cos(x0)))) + -3.89 + -3.01*x0 + -0.476*x0^2,6,3.7890529308643877,95.4224739074707
20290942,1,full,6,6,0.1,(exp((x0 - (cos(cos(x0)))^2)) * x0),train-MSE,287261.26935185987,0.04773754701471614,False,0.727*(exp((x0 * 1.19)) / cos(cos(((0.601 - x0) * 1.13)))) + -1.76 + -0.7*x0 + -0.0135*x0^2,9,,95.4224739074707
20290943,1,full,6,4,0.1,(((-2.48 + -1.58) / exp(2.72)) / cos(sin(x0))),extrap-CV,3.724579270324327e-05,0.0060578781936330515,False,-0.13*exp((sin(x0))^2) + -0.136 + -5.53e-05*x0 + -0.000162*x0^2,5,-9.102074083208832,91.95571899414062
20290943,1,full,6,4,0.1,(((-2.48 + -1.58) / exp(2.72)) / cos(sin(x0))),interior-CV,3.724579270324327e-05,0.0060578781936330515,False,-0.13*exp((sin(x0))^2) + -0.136 + -5.53e-05*x0 + -0.000162*x0^2,5,-9.546665240660916,91.95571899414062
20290943,1,full,6,4,0.1,(((-2.48 + -1.58) / exp(2.72)) / cos(sin(x0))),train-MSE,4.478388064842889e-05,0.007283917841887116,False,0.484*((-7.02e-05 / (x0 + 1.31)) + log(cos(cos(cos(x0))))) + -0.194 + -8.49e-05*x0 + -0.000182*x0^2,9,,91.95571899414062
20290944,1,full,6,4,0.1,log(((x0 / x0) + (-0.38 - (x0 * sqrt(-2.48))))),extrap-CV,0.6821465393158805,31.249853225496356,False,0.5*log((((0.995 - sin((x0 + -5.13))) * 36.1) + (x0)^2)) + -1.02 + -0.0429*x0 + 0.0444*x0^2,9,-3.6893932629821826,113.42204689979553
20290944,1,full,6,4,0.1,log(((x0 / x0) + (-0.38 - (x0 * sqrt(-2.48))))),interior-CV,0.6821465393158805,31.249853225496356,False,0.5*log((((0.995 - sin((x0 + -5.13))) * 36.1) + (x0)^2)) + -1.02 + -0.0429*x0 + 0.0444*x0^2,9,-4.458970505164758,113.42204689979553
20290944,1,full,6,4,0.1,log(((x0 / x0) + (-0.38 - (x0 * sqrt(-2.48))))),train-MSE,0.6821465393158805,31.249853225496356,False,0.5*log((((0.995 - sin((x0 + -5.13))) * 36.1) + (x0)^2)) + -1.02 + -0.0429*x0 + 0.0444*x0^2,9,,113.42204689979553
20290945,1,full,6,4,0.1,(-2.81 * (sin(x0) + sqrt(((x0 + -0.9) - x0)))),extrap-CV,0.005703491862904651,0.0014416655954743879,False,-2.81*sin(x0) + -2.67 + -0.00924*x0 + 0.00117*x0^2,3,-2.8589642385688503,141.33076810836792
20290945,1,full,6,4,0.1,(-2.81 * (sin(x0) + sqrt(((x0 + -0.9) - x0)))),interior-CV,0.005703491862904651,0.0014416655954743879,False,-2.81*sin(x0) + -2.67 + -0.00924*x0 + 0.00117*x0^2,3,-3.1851124832778424,141.33076810836792
20290945,1,full,6,4,0.1,(-2.81 * (sin(x0) + sqrt(((x0 + -0.9) - x0)))),train-MSE,0.011178988058402494,0.0028257009676542653,False,-2.8*((-0.00155 / sin((3.83 / sin(x0)))) + sin((-3.14 - x0))) + -2.67 + -0.00963*x0 + 0.00172*x0^2,9,,141.33076810836792
20290946,1,full,6,5,0.1,(((-1.88 * x0) - cos((x0)^2)) / (x0 / x0)),extrap-CV,0.3070222229340951,0.0019941644884787346,False,-0.972*cos((x0)^2) + 0.0692 + -1.9*x0 + -0.0136*x0^2,4,-1.2067906937361677,111.15517783164978
20290946,1,full,6,5,0.1,(((-1.88 * x0) - cos((x0)^2)) / (x0 / x0)),interior-CV,0.3070222229340951,0.0019941644884787346,False,-0.972*cos((x0)^2) + 0.0692 + -1.9*x0 + -0.0136*x0^2,4,-1.2128362877825625,111.15517783164978
20290946,1,full,6,5,0.1,(((-1.88 * x0) - cos((x0)^2)) / (x0 / x0)),train-MSE,0.2655952600573457,0.0017250889230527298,False,-0.98*((0.000854 / cos(log(x0))) + cos(((x0)^2 * 0.999))) + 0.0685 + -1.9*x0 + -0.0126*x0^2,9,,111.15517783164978
20290947,1,full,6,5,0.1,sin(sin(((exp(x0) - -2.71) / exp(x0)))),extrap-CV,0.4215356502997944,1.293533321587185,False,0.751*cos(exp((cos(exp(x0)) - x0))) + -0.0414 + 0.0189*x0 + -0.000779*x0^2,7,-1.5017104324435973,100.34019899368286
20290947,1,full,6,5,0.1,sin(sin(((exp(x0) - -2.71) / exp(x0)))),interior-CV,0.4455938828108239,1.367358928957229,False,0.854*cos(exp(((cos(exp(x0)) * 0.994) - x0))) + -0.0872 + -0.0156*x0 + 0.00422*x0^2,8,-3.715387132222085,100.34019899368286
20290947,1,full,6,5,0.1,sin(sin(((exp(x0) - -2.71) / exp(x0)))),train-MSE,0.4212189163936949,1.292561385141656,False,0.854*cos((exp(((cos(exp(x0)) * 0.651) - x0)) * 1.41)) + -0.0597 + -0.0137*x0 + 0.00205*x0^2,9,,100.34019899368286
20290948,1,full,6,2,0.1,((x0 * x0) + cos((cos(0.52) * cos(1.46)))),extrap-CV,0.28248859558690154,0.002265138401858282,False,0.0211*x0 + 1.02 + 0.0211*x0 + 0.989*x0^2,2,0.08345284708461168,84.63954091072083
20290948,1,full,6,2,0.1,((x0 * x0) + cos((cos(0.52) * cos(1.46)))),interior-CV,0.28248859558690154,0.002265138401858282,False,0.0211*x0 + 1.02 + 0.0211*x0 + 0.989*x0^2,2,-0.469203485518176,84.63954091072083
20290948,1,full,6,2,0.1,((x0 * x0) + cos((cos(0.52) * cos(1.46)))),train-MSE,0.5334893284807825,0.0042777909756419215,False,0.251*cos(((1.14 / sin((exp((x0)^2) / x0))) + 1.69)) + 1.02 + 0.0503*x0 + 0.986*x0^2,9,,84.63954091072083
20290949,1,full,6,5,0.1,(x0 * (log(sqrt((x0)^2)) / (x0)^2)),extrap-CV,0.4088453344946079,4.983157563639172,False,0.997*(log(sin(x0)) / x0) + -0.111 + 0.15*x0 + -0.00359*x0^2,5,0.6862891422926781,88.787593126297
20290949,1,full,6,5,0.1,(x0 * (log(sqrt((x0)^2)) / (x0)^2)),interior-CV,0.08988308093847563,1.0955281052073835,False,0.997*(log(x0) / x0) + -0.0811 + 0.00808*x0 + -0.00496*x0^2,4,0.4488229281112142,88.787593126297
20290949,1,full,6,5,0.1,(x0 * (log(sqrt((x0)^2)) / (x0)^2)),train-MSE,0.3850346971107861,4.692944742888917,False,0.419*(log((-0.000226 - log(cos(x0)))) / (x0 + 0.00034)) + -0.124 + 0.147*x0 + -0.00254*x0^2,8,,88.787593126297
20290950,1,full,6,4,0.1,((x0 - exp(cos(sqrt((x0 / x0))))) / x0),extrap-CV,3.448647358331251,45.650366733496604,False,-1.7*(sqrt(exp(x0)) / x0) + 1.97 + 0.285*x0 + 0.0462*x0^2,5,-0.15978255949645645,81.83690023422241
20290950,1,full,6,4,0.1,((x0 - exp(cos(sqrt((x0 / x0))))) / x0),interior-CV,0.06399399279127096,0.8471000180998078,False,-1.7*(x0 / (x0)^2) + 1.13 + 0.00157*x0 + 0.0028*x0^2,4,-0.10987715231743385,81.83690023422241
20290950,1,full,6,4,0.1,((x0 - exp(cos(sqrt((x0 / x0))))) / x0),train-MSE,0.08389429987166178,1.1105239701412912,False,-2.25*(sqrt(cos((((0.965 - cos(x0)))^2 + 0.959))) / x0) + 1.13 + -0.0283*x0 + 0.00283*x0^2,9,,81.83690023422241
20290951,1,full,6,4,0.1,((((x0 * 0.88) / x0) * x0) - (sin(x0) / x0)),extrap-CV,1.4371484953829108,0.043351800091464096,False,-0.269*cos(x0) + -0.705 + 0.86*x0 + 0.0439*x0^2,3,-1.8866836942746836,80.69077229499817
20290951,1,full,6,4,0.1,((((x0 * 0.88) / x0) * x0) - (sin(x0) / x0)),interior-CV,1.4371484953829108,0.043351800091464096,False,-0.269*cos(x0) + -0.705 + 0.86*x0 + 0.0439*x0^2,3,-2.6405563003829595,80.69077229499817
20290951,1,full,6,4,0.1,((((x0 * 0.88) / x0) * x0) - (sin(x0) / x0)),train-MSE,1.6921273862158075,0.05104327660794323,False,-0.0187*((-10.3 - log((x0 + 2.07))) / exp(cos(x0))) + -0.974 + 0.852*x0 + 0.0458*x0^2,8,,80.69077229499817
